dataid,devicename,sensor,sensorid,value,dbtimestamp
68750196,NDS016,Soil Nitrogen,12,122.0,2025-04-10 00:01:09.873431
68750198,NDS016,Soil Potassium,14,324.0,2025-04-10 00:01:09.873431
68750192,NDS016,Soil Moisture,9,29.9,2025-04-10 00:01:09.873431
68709970,NDS016,Soil Potassium,14,330.0,2025-04-09 00:00:52.590731
68709964,NDS016,Soil Moisture,9,28.0,2025-04-09 00:00:52.590731
68709969,NDS016,Soil Phosphorus,13,335.0,2025-04-09 00:00:52.590731
68709967,NDS016,Soil pH,10,5.8,2025-04-09 00:00:52.590731
68709968,NDS016,Soil Nitrogen,12,125.0,2025-04-09 00:00:52.590731
68709966,NDS016,Soil EC,11,785.0,2025-04-09 00:00:52.590731
68709965,NDS016,Soil Temperature,8,26.2,2025-04-09 00:00:52.590731
68669703,NDS016,Soil Nitrogen,12,127.0,2025-04-08 00:01:08.293999
68669702,NDS016,Soil pH,10,4.2,2025-04-08 00:01:08.293999
68669705,NDS016,Soil Potassium,14,335.0,2025-04-08 00:01:08.293999
68669701,NDS016,Soil EC,11,795.0,2025-04-08 00:01:08.293999
68669700,NDS016,Soil Temperature,8,26.1,2025-04-08 00:01:08.293999
68669699,NDS016,Soil Moisture,9,29.4,2025-04-08 00:01:08.293999
68669704,NDS016,Soil Phosphorus,13,340.0,2025-04-08 00:01:08.293999
68629474,NDS016,Soil Nitrogen,12,132.0,2025-04-07 00:01:31.976626
68629476,NDS016,Soil Potassium,14,346.0,2025-04-07 00:01:31.976626
68629473,NDS016,Soil pH,10,4.3,2025-04-07 00:01:31.976626
68629470,NDS016,Soil Moisture,9,32.4,2025-04-07 00:01:31.976626
68629472,NDS016,Soil EC,11,819.0,2025-04-07 00:01:31.976626
68629475,NDS016,Soil Phosphorus,13,352.0,2025-04-07 00:01:31.976626
68629471,NDS016,Soil Temperature,8,26.4,2025-04-07 00:01:31.976626
68589210,NDS016,Soil EC,11,852.0,2025-04-06 00:01:01.395571
68589213,NDS016,Soil Phosphorus,13,368.0,2025-04-06 00:01:01.395571
68589214,NDS016,Soil Potassium,14,363.0,2025-04-06 00:01:01.395571
68589209,NDS016,Soil Temperature,8,26.2,2025-04-06 00:01:01.395571
68589212,NDS016,Soil Nitrogen,12,139.0,2025-04-06 00:01:01.395571
68589208,NDS016,Soil Moisture,9,33.4,2025-04-06 00:01:01.395571
68589211,NDS016,Soil pH,10,5.7,2025-04-06 00:01:01.395571
68548941,NDS016,Soil Potassium,14,373.0,2025-04-05 00:00:43.765379
68548937,NDS016,Soil EC,11,873.0,2025-04-05 00:00:43.765379
68548936,NDS016,Soil Temperature,8,25.9,2025-04-05 00:00:43.765379
68548939,NDS016,Soil Nitrogen,12,143.0,2025-04-05 00:00:43.765379
68548935,NDS016,Soil Moisture,9,35.0,2025-04-05 00:00:43.765379
68548940,NDS016,Soil Phosphorus,13,378.0,2025-04-05 00:00:43.765379
68548938,NDS016,Soil pH,10,4.7,2025-04-05 00:00:43.765379
68508762,NDS016,Soil Moisture,9,37.5,2025-04-04 00:00:23.763008
68508767,NDS016,Soil Phosphorus,13,385.0,2025-04-04 00:00:23.763008
68508766,NDS016,Soil Nitrogen,12,147.0,2025-04-04 00:00:23.763008
68508764,NDS016,Soil EC,11,889.0,2025-04-04 00:00:23.763008
68508763,NDS016,Soil Temperature,8,26.1,2025-04-04 00:00:23.763008
68508768,NDS016,Soil Potassium,14,381.0,2025-04-04 00:00:23.763008
68508765,NDS016,Soil pH,10,5.9,2025-04-04 00:00:23.763008
68468574,NDS016,Soil Moisture,9,38.3,2025-04-03 00:00:25.148987
68468577,NDS016,Soil pH,10,5.8,2025-04-03 00:00:25.148987
68468579,NDS016,Soil Phosphorus,13,394.0,2025-04-03 00:00:25.148987
68468576,NDS016,Soil EC,11,907.0,2025-04-03 00:00:25.148987
68468575,NDS016,Soil Temperature,8,26.0,2025-04-03 00:00:25.148987
68468580,NDS016,Soil Potassium,14,389.0,2025-04-03 00:00:25.148987
68468578,NDS016,Soil Nitrogen,12,150.0,2025-04-03 00:00:25.148987
68428579,NDS016,Soil Nitrogen,12,156.0,2025-04-02 00:02:04.425946
68428577,NDS016,Soil EC,11,935.0,2025-04-02 00:02:04.425946
68428581,NDS016,Soil Potassium,14,403.0,2025-04-02 00:02:04.425946
68428580,NDS016,Soil Phosphorus,13,408.0,2025-04-02 00:02:04.425946
68428578,NDS016,Soil pH,10,5.7,2025-04-02 00:02:04.425946
68428575,NDS016,Soil Moisture,9,36.5,2025-04-02 00:02:04.425946
68428576,NDS016,Soil Temperature,8,26.6,2025-04-02 00:02:04.425946
68388531,NDS016,Soil Moisture,9,37.5,2025-04-01 00:00:55.279643
68388536,NDS016,Soil Phosphorus,13,409.0,2025-04-01 00:00:55.279643
68388533,NDS016,Soil EC,11,938.0,2025-04-01 00:00:55.279643
68388535,NDS016,Soil Nitrogen,12,157.0,2025-04-01 00:00:55.279643
68388537,NDS016,Soil Potassium,14,404.0,2025-04-01 00:00:55.279643
68388534,NDS016,Soil pH,10,5.8,2025-04-01 00:00:55.279643
68388532,NDS016,Soil Temperature,8,26.0,2025-04-01 00:00:55.279643
68342607,NDS016,Soil Moisture,9,38.3,2025-03-31 00:01:38.812583
68342610,NDS016,Soil pH,10,5.8,2025-03-31 00:01:38.812583
68342613,NDS016,Soil Potassium,14,408.0,2025-03-31 00:01:38.812583
68342608,NDS016,Soil Temperature,8,26.0,2025-03-31 00:01:38.812583
68342611,NDS016,Soil Nitrogen,12,158.0,2025-03-31 00:01:38.812583
68342609,NDS016,Soil EC,11,945.0,2025-03-31 00:01:38.812583
68342612,NDS016,Soil Phosphorus,13,413.0,2025-03-31 00:01:38.812583
68266524,NDS016,Soil EC,11,975.0,2025-03-30 00:01:59.667230
68266526,NDS016,Soil Nitrogen,12,165.0,2025-03-30 00:01:59.667230
68266525,NDS016,Soil pH,10,4.6,2025-03-30 00:01:59.667230
68266522,NDS016,Soil Moisture,9,43.7,2025-03-30 00:01:59.667230
68266527,NDS016,Soil Phosphorus,13,427.0,2025-03-30 00:01:59.667230
68266523,NDS016,Soil Temperature,8,26.4,2025-03-30 00:01:59.667230
68266528,NDS016,Soil Potassium,14,422.0,2025-03-30 00:01:59.667230
68190636,NDS016,Soil Moisture,9,44.6,2025-03-29 00:00:50.744136
68190640,NDS016,Soil Nitrogen,12,171.0,2025-03-29 00:00:50.744136
68190642,NDS016,Soil Potassium,14,436.0,2025-03-29 00:00:50.744136
68190639,NDS016,Soil pH,10,5.5,2025-03-29 00:00:50.744136
68190638,NDS016,Soil EC,11,1004.0,2025-03-29 00:00:50.744136
68190641,NDS016,Soil Phosphorus,13,441.0,2025-03-29 00:00:50.744136
68190637,NDS016,Soil Temperature,8,26.9,2025-03-29 00:00:50.744136
68114596,NDS016,Soil Nitrogen,12,169.0,2025-03-28 00:00:29.727772
68114598,NDS016,Soil Potassium,14,432.0,2025-03-28 00:00:29.727772
68114594,NDS016,Soil EC,11,995.0,2025-03-28 00:00:29.727772
68114593,NDS016,Soil Temperature,8,26.3,2025-03-28 00:00:29.727772
68114595,NDS016,Soil pH,10,5.4,2025-03-28 00:00:29.727772
68114592,NDS016,Soil Moisture,9,43.7,2025-03-28 00:00:29.727772
68114597,NDS016,Soil Phosphorus,13,437.0,2025-03-28 00:00:29.727772
68037419,NDS016,Soil Moisture,9,45.1,2025-03-27 00:00:50.384660
68037425,NDS016,Soil Potassium,14,433.0,2025-03-27 00:00:50.384660
68037422,NDS016,Soil pH,10,3.2,2025-03-27 00:00:50.384660
68037421,NDS016,Soil EC,11,996.0,2025-03-27 00:00:50.384660
68037420,NDS016,Soil Temperature,8,26.5,2025-03-27 00:00:50.384660
68037424,NDS016,Soil Phosphorus,13,437.0,2025-03-27 00:00:50.384660
68037423,NDS016,Soil Nitrogen,12,169.0,2025-03-27 00:00:50.384660
67956190,NDS016,Soil pH,10,5.8,2025-03-26 00:02:00.331077
67956191,NDS016,Soil Nitrogen,12,170.0,2025-03-26 00:02:00.331077
67956192,NDS016,Soil Phosphorus,13,440.0,2025-03-26 00:02:00.331077
67956188,NDS016,Soil Temperature,8,26.1,2025-03-26 00:02:00.331077
67956193,NDS016,Soil Potassium,14,435.0,2025-03-26 00:02:00.331077
67956187,NDS016,Soil Moisture,9,45.9,2025-03-26 00:02:00.331077
67956189,NDS016,Soil EC,11,1001.0,2025-03-26 00:02:00.331077
67874933,NDS016,Soil Potassium,14,447.0,2025-03-25 00:00:56.529582
67874931,NDS016,Soil Nitrogen,12,175.0,2025-03-25 00:00:56.529582
67874927,NDS016,Soil Moisture,9,43.7,2025-03-25 00:00:56.529582
67874932,NDS016,Soil Phosphorus,13,451.0,2025-03-25 00:00:56.529582
67874928,NDS016,Soil Temperature,8,25.9,2025-03-25 00:00:56.529582
67874929,NDS016,Soil EC,11,1025.0,2025-03-25 00:00:56.529582
67874930,NDS016,Soil pH,10,5.5,2025-03-25 00:00:56.529582
67796226,NDS016,Soil Temperature,8,25.8,2025-03-24 00:00:42.339063
67796228,NDS016,Soil pH,10,5.1,2025-03-24 00:00:42.339063
67796227,NDS016,Soil EC,11,1004.0,2025-03-24 00:00:42.339063
67796225,NDS016,Soil Moisture,9,50.0,2025-03-24 00:00:42.339063
67796230,NDS016,Soil Phosphorus,13,441.0,2025-03-24 00:00:42.339063
67796229,NDS016,Soil Nitrogen,12,171.0,2025-03-24 00:00:42.339063
67796231,NDS016,Soil Potassium,14,436.0,2025-03-24 00:00:42.339063
67717132,NDS016,Soil EC,11,992.0,2025-03-23 00:00:03.685073
67717131,NDS016,Soil Temperature,8,25.4,2025-03-23 00:00:03.685073
67717130,NDS016,Soil Moisture,9,43.2,2025-03-23 00:00:03.685073
67717135,NDS016,Soil Phosphorus,13,435.0,2025-03-23 00:00:03.685073
67717133,NDS016,Soil pH,10,5.7,2025-03-23 00:00:03.685073
67717136,NDS016,Soil Potassium,14,431.0,2025-03-23 00:00:03.685073
67717134,NDS016,Soil Nitrogen,12,168.0,2025-03-23 00:00:03.685073
67637840,NDS016,Soil Moisture,9,51.7,2025-03-22 00:00:07.007607
67637841,NDS016,Soil Temperature,8,25.8,2025-03-22 00:00:07.007607
67637842,NDS016,Soil EC,11,1055.0,2025-03-22 00:00:07.007607
67637844,NDS016,Soil Nitrogen,12,181.0,2025-03-22 00:00:07.007607
67637846,NDS016,Soil Potassium,14,461.0,2025-03-22 00:00:07.007607
67637843,NDS016,Soil pH,10,4.7,2025-03-22 00:00:07.007607
67637845,NDS016,Soil Phosphorus,13,466.0,2025-03-22 00:00:07.007607
67558186,NDS016,Soil Phosphorus,13,441.0,2025-03-21 00:00:53.879947
67558185,NDS016,Soil Nitrogen,12,171.0,2025-03-21 00:00:53.879947
67558187,NDS016,Soil Potassium,14,436.0,2025-03-21 00:00:53.879947
67558182,NDS016,Soil Temperature,8,24.5,2025-03-21 00:00:53.879947
67558184,NDS016,Soil pH,10,4.4,2025-03-21 00:00:53.879947
67558183,NDS016,Soil EC,11,1004.0,2025-03-21 00:00:53.879947
67558181,NDS016,Soil Moisture,9,44.0,2025-03-21 00:00:53.879947
67475924,NDS016,Soil EC,11,1040.0,2025-03-20 00:00:15.898130
67475923,NDS016,Soil Temperature,8,25.0,2025-03-20 00:00:15.898130
67475928,NDS016,Soil Potassium,14,454.0,2025-03-20 00:00:15.898130
67475927,NDS016,Soil Phosphorus,13,458.0,2025-03-20 00:00:15.898130
67475925,NDS016,Soil pH,10,3.6,2025-03-20 00:00:15.898130
67475922,NDS016,Soil Moisture,9,50.7,2025-03-20 00:00:15.898130
67475926,NDS016,Soil Nitrogen,12,178.0,2025-03-20 00:00:15.898130
67391400,NDS016,Soil Potassium,14,477.0,2025-03-19 00:01:05.818619
67391395,NDS016,Soil Temperature,8,26.7,2025-03-19 00:01:05.818619
67391398,NDS016,Soil Nitrogen,12,188.0,2025-03-19 00:01:05.818619
67391399,NDS016,Soil Phosphorus,13,481.0,2025-03-19 00:01:05.818619
67391396,NDS016,Soil EC,11,1087.0,2025-03-19 00:01:05.818619
67391397,NDS016,Soil pH,10,5.7,2025-03-19 00:01:05.818619
67391394,NDS016,Soil Moisture,9,52.1,2025-03-19 00:01:05.818619
67311231,NDS016,Soil EC,11,1105.0,2025-03-18 00:00:17.535188
67311229,NDS016,Soil Moisture,9,47.7,2025-03-18 00:00:17.535188
67311235,NDS016,Soil Potassium,14,486.0,2025-03-18 00:00:17.535188
67311232,NDS016,Soil pH,10,5.5,2025-03-18 00:00:17.535188
67311234,NDS016,Soil Phosphorus,13,490.0,2025-03-18 00:00:17.535188
67311233,NDS016,Soil Nitrogen,12,192.0,2025-03-18 00:00:17.535188
67311230,NDS016,Soil Temperature,8,26.4,2025-03-18 00:00:17.535188
67233062,NDS016,Soil Phosphorus,13,498.0,2025-03-17 00:01:17.746649
67233057,NDS016,Soil Moisture,9,49.5,2025-03-17 00:01:17.746649
67233059,NDS016,Soil EC,11,1123.0,2025-03-17 00:01:17.746649
67233058,NDS016,Soil Temperature,8,26.5,2025-03-17 00:01:17.746649
67233060,NDS016,Soil pH,10,5.8,2025-03-17 00:01:17.746649
67233063,NDS016,Soil Potassium,14,494.0,2025-03-17 00:01:17.746649
67233061,NDS016,Soil Nitrogen,12,195.0,2025-03-17 00:01:17.746649
67152696,NDS016,Soil Nitrogen,12,198.0,2025-03-16 00:00:09.801209
67152693,NDS016,Soil Temperature,8,26.6,2025-03-16 00:00:09.801209
67152695,NDS016,Soil pH,10,6.4,2025-03-16 00:00:09.801209
67152694,NDS016,Soil EC,11,1135.0,2025-03-16 00:00:09.801209
67152698,NDS016,Soil Potassium,14,500.0,2025-03-16 00:00:09.801209
67152697,NDS016,Soil Phosphorus,13,504.0,2025-03-16 00:00:09.801209
67152692,NDS016,Soil Moisture,9,50.0,2025-03-16 00:00:09.801209
67075087,NDS016,Soil Potassium,14,500.0,2025-03-15 00:01:49.047898
67075084,NDS016,Soil pH,10,6.3,2025-03-15 00:01:49.047898
67075082,NDS016,Soil Temperature,8,26.6,2025-03-15 00:01:49.047898
67075085,NDS016,Soil Nitrogen,12,198.0,2025-03-15 00:01:49.047898
67075081,NDS016,Soil Moisture,9,45.6,2025-03-15 00:01:49.047898
67075083,NDS016,Soil EC,11,1135.0,2025-03-15 00:01:49.047898
67075086,NDS016,Soil Phosphorus,13,504.0,2025-03-15 00:01:49.047898
66995474,NDS016,Soil Potassium,14,499.0,2025-03-14 00:01:08.460042
66995473,NDS016,Soil Phosphorus,13,503.0,2025-03-14 00:01:08.460042
66995471,NDS016,Soil pH,10,3.4,2025-03-14 00:01:08.460042
66995468,NDS016,Soil Moisture,9,48.4,2025-03-14 00:01:08.460042
66995472,NDS016,Soil Nitrogen,12,197.0,2025-03-14 00:01:08.460042
66995469,NDS016,Soil Temperature,8,26.6,2025-03-14 00:01:08.460042
66995470,NDS016,Soil EC,11,1132.0,2025-03-14 00:01:08.460042
66915706,NDS016,Soil Nitrogen,12,199.0,2025-03-13 00:01:37.488656
66915708,NDS016,Soil Potassium,14,502.0,2025-03-13 00:01:37.488656
66915704,NDS016,Soil EC,11,1138.0,2025-03-13 00:01:37.488656
66915702,NDS016,Soil Moisture,9,45.6,2025-03-13 00:01:37.488656
66915703,NDS016,Soil Temperature,8,26.5,2025-03-13 00:01:37.488656
66915705,NDS016,Soil pH,10,6.3,2025-03-13 00:01:37.488656
66915707,NDS016,Soil Phosphorus,13,506.0,2025-03-13 00:01:37.488656
66868904,NDS016,Soil Phosphorus,13,455.0,2025-03-12 09:58:14.488364
66868905,NDS016,Soil Potassium,14,451.0,2025-03-12 09:58:14.488364
66868903,NDS016,Soil Nitrogen,12,177.0,2025-03-12 09:58:14.488364
66868124,NDS016,Soil EC,11,1034.0,2025-03-12 09:44:03.137000
66868123,NDS016,Soil Temperature,8,26.3,2025-03-12 09:44:03.137000
66868122,NDS016,Soil Moisture,9,41.0,2025-03-12 09:44:03.137000
66868125,NDS016,Soil pH,10,3.9,2025-03-12 09:44:03.137000
66250805,NDS004,Soil Moisture,9,64.0,2025-03-09 00:01:12.026013
66250806,NDS004,Soil Temperature,8,27.7,2025-03-09 00:01:12.026013
66250808,NDS004,Soil pH,10,8.3,2025-03-09 00:01:12.026013
66250811,NDS004,Soil Potassium,14,820.0,2025-03-09 00:01:12.026013
66250809,NDS004,Soil Nitrogen,12,335.0,2025-03-09 00:01:12.026013
66250810,NDS004,Soil Phosphorus,13,821.0,2025-03-09 00:01:12.026013
66250807,NDS004,Soil EC,11,1793.0,2025-03-09 00:01:12.026013
66250769,NDS015,Soil Moisture,9,52.9,2025-03-09 00:01:08.351018
66250775,NDS015,Soil Potassium,14,65535.0,2025-03-09 00:01:08.351018
66250771,NDS015,Soil EC,11,1681.0,2025-03-09 00:01:08.351018
66250770,NDS015,Soil Temperature,8,28.0,2025-03-09 00:01:08.351018
66250772,NDS015,Soil pH,10,7.6,2025-03-09 00:01:08.351018
66250773,NDS015,Soil Nitrogen,12,28660.0,2025-03-09 00:01:08.351018
66250774,NDS015,Soil Phosphorus,13,65535.0,2025-03-09 00:01:08.351018
66250702,NDS006,Soil Nitrogen,12,1818.0,2025-03-09 00:01:02.487010
66250704,NDS006,Soil Potassium,14,65535.0,2025-03-09 00:01:02.487010
66250698,NDS006,Soil Moisture,9,65.7,2025-03-09 00:01:02.487010
66250700,NDS006,Soil EC,11,1785.0,2025-03-09 00:01:02.487010
66250701,NDS006,Soil pH,10,7.1,2025-03-09 00:01:02.487010
66250699,NDS006,Soil Temperature,8,27.7,2025-03-09 00:01:02.487010
66250703,NDS006,Soil Phosphorus,13,65535.0,2025-03-09 00:01:02.487010
66250639,NDS005,Soil Nitrogen,12,378.0,2025-03-09 00:00:56.792348
66250637,NDS005,Soil EC,11,1999.0,2025-03-09 00:00:56.792348
66250640,NDS005,Soil Phosphorus,13,921.0,2025-03-09 00:00:56.792348
66250641,NDS005,Soil Potassium,14,920.0,2025-03-09 00:00:56.792348
66250638,NDS005,Soil pH,10,4.6,2025-03-09 00:00:56.792348
66250635,NDS005,Soil Moisture,9,93.2,2025-03-09 00:00:56.792348
66250636,NDS005,Soil Temperature,8,28.1,2025-03-09 00:00:56.792348
66250150,NDS012,Air Temperature,2,26.962692,2025-03-09 00:00:04.439439
66250149,NDS012,CO2,1,701.0,2025-03-09 00:00:04.439439
66250151,NDS012,Humidity,3,99.9176,2025-03-09 00:00:04.439439
66250145,NDS012,Soil Phosphorus,13,573.0,2025-03-09 00:00:02.999989
66250140,NDS012,Soil Moisture,9,47.4,2025-03-09 00:00:02.999989
66250141,NDS012,Soil Temperature,8,27.5,2025-03-09 00:00:02.999989
66250142,NDS012,Soil EC,11,1277.0,2025-03-09 00:00:02.999989
66250146,NDS012,Soil Potassium,14,569.0,2025-03-09 00:00:02.999989
66250144,NDS012,Soil Nitrogen,12,228.0,2025-03-09 00:00:02.999989
66250143,NDS012,Soil pH,10,7.8,2025-03-09 00:00:02.999989
66250127,NDS011,CO2,1,716.0,2025-03-09 00:00:02.092565
66250128,NDS011,Air Temperature,2,26.701,2025-03-09 00:00:02.092565
66250129,NDS011,Humidity,3,100.0,2025-03-09 00:00:02.092565
66250111,NDS011,Soil Phosphorus,13,736.0,2025-03-09 00:00:00.453976
66250108,NDS011,Soil EC,11,1615.0,2025-03-09 00:00:00.453976
66250107,NDS011,Soil Temperature,8,26.9,2025-03-09 00:00:00.453976
66250112,NDS011,Soil Potassium,14,733.0,2025-03-09 00:00:00.453976
66250110,NDS011,Soil Nitrogen,12,298.0,2025-03-09 00:00:00.453976
66250109,NDS011,Soil pH,10,6.5,2025-03-09 00:00:00.453976
66250106,NDS011,Soil Moisture,9,56.4,2025-03-09 00:00:00.453976
65388462,NDS004,Soil Temperature,8,28.4,2025-03-08 00:00:51.091655
65388461,NDS004,Soil Moisture,9,60.5,2025-03-08 00:00:51.091655
65388463,NDS004,Soil EC,11,1806.0,2025-03-08 00:00:51.091655
65388466,NDS004,Soil Phosphorus,13,828.0,2025-03-08 00:00:51.091655
65388464,NDS004,Soil pH,10,8.3,2025-03-08 00:00:51.091655
65388467,NDS004,Soil Potassium,14,826.0,2025-03-08 00:00:51.091655
65388465,NDS004,Soil Nitrogen,12,338.0,2025-03-08 00:00:51.091655
65388407,NDS015,Soil Potassium,14,65535.0,2025-03-08 00:00:47.484316
65388402,NDS015,Soil Temperature,8,28.8,2025-03-08 00:00:47.484316
65388405,NDS015,Soil Nitrogen,12,41724.0,2025-03-08 00:00:47.484316
65388401,NDS015,Soil Moisture,9,52.4,2025-03-08 00:00:47.484316
65388404,NDS015,Soil pH,10,7.5,2025-03-08 00:00:47.484316
65388406,NDS015,Soil Phosphorus,13,65535.0,2025-03-08 00:00:47.484316
65388403,NDS015,Soil EC,11,1703.0,2025-03-08 00:00:47.484316
65388341,NDS006,Soil Potassium,14,65535.0,2025-03-08 00:00:41.857754
65388339,NDS006,Soil Nitrogen,12,20979.0,2025-03-08 00:00:41.857754
65388340,NDS006,Soil Phosphorus,13,65535.0,2025-03-08 00:00:41.857754
65388336,NDS006,Soil Temperature,8,28.6,2025-03-08 00:00:41.857754
65388338,NDS006,Soil pH,10,5.6,2025-03-08 00:00:41.857754
65388337,NDS006,Soil EC,11,1809.0,2025-03-08 00:00:41.857754
65388335,NDS006,Soil Moisture,9,65.8,2025-03-08 00:00:41.857754
65388266,NDS005,Soil Moisture,9,94.6,2025-03-08 00:00:36.344606
65388269,NDS005,Soil pH,10,5.2,2025-03-08 00:00:36.344606
65388271,NDS005,Soil Phosphorus,13,914.0,2025-03-08 00:00:36.344606
65388268,NDS005,Soil EC,11,1985.0,2025-03-08 00:00:36.344606
65388267,NDS005,Soil Temperature,8,29.0,2025-03-08 00:00:36.344606
65388272,NDS005,Soil Potassium,14,913.0,2025-03-08 00:00:36.344606
65388270,NDS005,Soil Nitrogen,12,375.0,2025-03-08 00:00:36.344606
65387971,NDS012,Air Temperature,2,27.235065,2025-03-08 00:00:03.574229
65387970,NDS012,CO2,1,730.0,2025-03-08 00:00:03.574229
65387972,NDS012,Humidity,3,99.92523,2025-03-08 00:00:03.574229
65387946,NDS011,CO2,1,776.0,2025-03-08 00:00:02.461378
65387947,NDS011,Air Temperature,2,26.944,2025-03-08 00:00:02.461378
65387948,NDS011,Humidity,3,100.0,2025-03-08 00:00:02.461378
65387942,NDS012,Soil pH,10,7.7,2025-03-08 00:00:02.045861
65387940,NDS012,Soil Temperature,8,28.0,2025-03-08 00:00:02.045861
65387943,NDS012,Soil Nitrogen,12,229.0,2025-03-08 00:00:02.045861
65387945,NDS012,Soil Potassium,14,572.0,2025-03-08 00:00:02.045861
65387941,NDS012,Soil EC,11,1283.0,2025-03-08 00:00:02.045861
65387939,NDS012,Soil Moisture,9,44.9,2025-03-08 00:00:02.045861
65387944,NDS012,Soil Phosphorus,13,576.0,2025-03-08 00:00:02.045861
65387933,NDS011,Soil Temperature,8,27.2,2025-03-08 00:00:01.028170
65387934,NDS011,Soil EC,11,1560.0,2025-03-08 00:00:01.028170
65387937,NDS011,Soil Phosphorus,13,709.0,2025-03-08 00:00:01.028170
65387935,NDS011,Soil pH,10,6.5,2025-03-08 00:00:01.028170
65387936,NDS011,Soil Nitrogen,12,287.0,2025-03-08 00:00:01.028170
65387932,NDS011,Soil Moisture,9,57.0,2025-03-08 00:00:01.028170
65387938,NDS011,Soil Potassium,14,707.0,2025-03-08 00:00:01.028170
64524839,NDS004,Soil Nitrogen,12,329.0,2025-03-07 00:01:17.758787
64524841,NDS004,Soil Potassium,14,805.0,2025-03-07 00:01:17.758787
64524835,NDS004,Soil Moisture,9,57.5,2025-03-07 00:01:17.758787
64524840,NDS004,Soil Phosphorus,13,807.0,2025-03-07 00:01:17.758787
64524838,NDS004,Soil pH,10,8.2,2025-03-07 00:01:17.758787
64524837,NDS004,Soil EC,11,1762.0,2025-03-07 00:01:17.758787
64524836,NDS004,Soil Temperature,8,27.4,2025-03-07 00:01:17.758787
64524792,NDS015,Soil pH,10,5.3,2025-03-07 00:01:14.102389
64524789,NDS015,Soil Moisture,9,53.3,2025-03-07 00:01:14.102389
64524790,NDS015,Soil Temperature,8,27.7,2025-03-07 00:01:14.102389
64524794,NDS015,Soil Phosphorus,13,65535.0,2025-03-07 00:01:14.102389
64524791,NDS015,Soil EC,11,1681.0,2025-03-07 00:01:14.102389
64524793,NDS015,Soil Nitrogen,12,50711.0,2025-03-07 00:01:14.102389
64524795,NDS015,Soil Potassium,14,65535.0,2025-03-07 00:01:14.102389
64524730,NDS006,Soil EC,11,1809.0,2025-03-07 00:01:08.572360
64524728,NDS006,Soil Moisture,9,66.4,2025-03-07 00:01:08.572360
64524734,NDS006,Soil Potassium,14,65535.0,2025-03-07 00:01:08.572360
64524729,NDS006,Soil Temperature,8,27.5,2025-03-07 00:01:08.572360
64524732,NDS006,Soil Nitrogen,12,22069.0,2025-03-07 00:01:08.572360
64524733,NDS006,Soil Phosphorus,13,65535.0,2025-03-07 00:01:08.572360
64524731,NDS006,Soil pH,10,5.0,2025-03-07 00:01:08.572360
64524683,NDS005,Soil Phosphorus,13,894.0,2025-03-07 00:01:02.824896
64524678,NDS005,Soil Moisture,9,93.6,2025-03-07 00:01:02.824896
64524681,NDS005,Soil pH,10,5.3,2025-03-07 00:01:02.824896
64524682,NDS005,Soil Nitrogen,12,367.0,2025-03-07 00:01:02.824896
64524684,NDS005,Soil Potassium,14,893.0,2025-03-07 00:01:02.824896
64524680,NDS005,Soil EC,11,1943.0,2025-03-07 00:01:02.824896
64524679,NDS005,Soil Temperature,8,27.8,2025-03-07 00:01:02.824896
64524097,NDS012,Soil Moisture,9,46.4,2025-03-07 00:00:04.475618
64524099,NDS012,Soil EC,11,1228.0,2025-03-07 00:00:04.475618
64524101,NDS012,Soil Nitrogen,12,217.0,2025-03-07 00:00:04.475618
64524103,NDS012,Soil Potassium,14,545.0,2025-03-07 00:00:04.475618
64524098,NDS012,Soil Temperature,8,27.2,2025-03-07 00:00:04.475618
64524100,NDS012,Soil pH,10,7.9,2025-03-07 00:00:04.475618
64524102,NDS012,Soil Phosphorus,13,549.0,2025-03-07 00:00:04.475618
64524083,NDS011,Soil Moisture,9,48.2,2025-03-07 00:00:03.436160
64524084,NDS011,Soil Temperature,8,26.3,2025-03-07 00:00:03.436160
64524088,NDS011,Soil Phosphorus,13,667.0,2025-03-07 00:00:03.436160
64524086,NDS011,Soil pH,10,6.2,2025-03-07 00:00:03.436160
64524085,NDS011,Soil EC,11,1473.0,2025-03-07 00:00:03.436160
64524089,NDS011,Soil Potassium,14,664.0,2025-03-07 00:00:03.436160
64524087,NDS011,Soil Nitrogen,12,268.0,2025-03-07 00:00:03.436160
64524078,NDS012,Humidity,3,99.94354,2025-03-07 00:00:01.294220
64524077,NDS012,Air Temperature,2,26.38857,2025-03-07 00:00:01.294220
